Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),distance,order_making(min),delivery_time(min)
22.310237,73.158921,22.350237,73.198921,14:10:00,14:15:00,09-03-2022,Windy,High,Buffet,motorcycle,2,Metropolitian,33,6.049870868802052,5,28
12.98041,77.640489,13.00041,77.660489,08:25:00,08:30:00,11-03-2022,Fog,Low,Buffet,motorcycle,0,Metropolitian,23,3.0989631816491823,5,18
12.934365,77.616155,12.994365,77.676155,23:20:00,23:25:00,01-04-2022,Sunny,Low,Buffet,scooter,0,Metropolitian,18,9.297354296194785,5,13
21.15276,72.778059,21.16276,72.788059,11:45:00,11:55:00,11-03-2022,Fog,High,Meal,scooter,0,Metropolitian,27,1.5180834241339571,10,17
26.905287,75.794592,26.915287,75.804592,09:25:00,09:35:00,09-03-2022,Windy,Low,Buffet,scooter,1,Metropolitian,13,1.4880947062703014,10,3
17.431668,78.408321,17.481668,78.458321,23:45:00,23:50:00,13-03-2022,Cloudy,Low,Buffet,scooter,0,Urban,13,7.6701455587956096,5,8
11.021278,76.995017,11.091278,77.065017,19:45:00,20:00:00,18-03-2022,Sunny,Jam,Drinks,electric_scooter,1,Metropolitian,15,10.883802871295954,15,0
22.74806,75.8934,22.80806,75.9534,17:25:00,17:35:00,05-04-2022,Windy,Medium,Drinks,motorcycle,0,Metropolitian,27,9.061521496839395,10,17
17.422819,78.449578,17.462819,78.489578,15:15:00,15:25:00,28-03-2022,Cloudy,Medium,Drinks,scooter,1,Metropolitian,13,6.136334249934516,10,3
30.873988,75.842739,30.933988,75.902739,19:25:00,19:35:00,15-02-2022,Sunny,Jam,Meal,motorcycle,1,Semi-Urban,49,8.783597390145243,10,39
9.979186,76.317361,10.039186,76.377361,22:10:00,22:15:00,13-02-2022,Stormy,Low,Snack,scooter,1,Metropolitian,20,9.3442568745394,5,15
18.539299,73.897902,18.569299,73.927902,23:25:00,23:35:00,01-04-2022,Stormy,Low,Drinks,motorcycle,1,Metropolitian,20,4.588766117367849,10,10
19.22384,72.841347,19.28384,72.901347,23:40:00,23:50:00,26-03-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,17,9.159782233301415,10,7
12.98041,77.640489,13.02041,77.680489,13:40:00,13:45:00,03-04-2022,Stormy,High,Snack,electric_scooter,0,Metropolitian,21,6.197807133001162,5,16
17.411028,78.329645,17.461028,78.379645,19:50:00,20:00:00,15-03-2022,Sandstorms,Jam,Snack,scooter,0,Urban,33,7.6705511567506495,10,23
12.933298,77.614293,13.043298,77.724293,20:00:00,20:15:00,31-03-2022,Cloudy,Jam,Meal,motorcycle,1,Urban,30,17.04436521372678,15,15
12.323978,76.627961,12.393978,76.697961,00:00:00,00:10:00,16-03-2022,Sunny,Low,Buffet,motorcycle,1,Metropolitian,22,10.859228110858322,10,12
30.893081,75.821495,31.003081,75.931495,22:55:00,23:00:00,12-02-2022,Cloudy,Low,Drinks,motorcycle,1,Urban,40,16.10017379342997,5,35
18.520016,73.830547,18.560016,73.870547,12:35:00,12:40:00,21-03-2022,Sandstorms,High,Buffet,motorcycle,0,Urban,12,6.1185922541307365,5,7
19.254567,72.848923,19.264567,72.858923,11:30:00,11:45:00,17-03-2022,Cloudy,High,Meal,scooter,1,Metropolitian,28,1.5266057917440414,15,13
22.745536,75.893106,22.815536,75.963106,18:50:00,19:00:00,23-03-2022,Stormy,Medium,Snack,motorcycle,0,Metropolitian,28,10.57168851775986,10,18
11.003008,76.97544,11.093008,77.06544,22:25:00,22:30:00,04-03-2022,Sunny,Low,Drinks,motorcycle,2,Metropolitian,42,13.993650241500593,5,37
22.722634,75.886959,22.792634,75.956959,21:40:00,21:55:00,31-03-2022,Fog,Jam,Drinks,scooter,2,Metropolitian,40,10.572487634373488,15,25
23.333017,85.3172,23.413017,85.3972,17:20:00,17:30:00,12-03-2022,Cloudy,Medium,Meal,motorcycle,1,Metropolitian,44,12.058029851305768,10,34
26.892312,75.806896,26.952313,75.866896,17:25:00,17:35:00,26-03-2022,Windy,Medium,Snack,motorcycle,0,Metropolitian,29,8.928237201172186,10,19
9.982834,76.283268,10.072834,76.373268,18:55:00,19:05:00,18-02-2022,Stormy,Medium,Drinks,motorcycle,1,Metropolitian,30,14.01599600695538,10,20
18.927584,72.832585,18.977584,72.882585,22:10:00,22:15:00,09-03-2022,Cloudy,Low,Buffet,motorcycle,1,Metropolitian,20,7.639582602449248,5,15
26.911378,75.789034,26.931378,75.809034,08:40:00,08:45:00,21-03-2022,Sunny,Low,Drinks,motorcycle,0,Metropolitian,12,2.9760623754425413,5,7
23.374989,85.335486,23.504989,85.465486,21:15:00,21:25:00,08-03-2022,Sandstorms,Jam,Drinks,scooter,1,Urban,31,19.58985299714341,10,21
22.310329,73.169083,22.390329,73.249083,19:45:00,19:50:00,06-04-2022,Sunny,Jam,Drinks,motorcycle,1,Metropolitian,15,12.0989529796992,5,10
21.17106,72.789292,21.22106,72.839292,17:15:00,17:25:00,30-03-2022,Stormy,Medium,Snack,scooter,1,Metropolitian,34,7.589520689727503,10,24
23.354422,85.3329,23.444422,85.4229,18:00:00,18:10:00,16-03-2022,Fog,Medium,Drinks,scooter,1,Urban,37,13.564071378154337,10,27
23.39925,85.390464,23.50925,85.500464,17:15:00,17:20:00,14-03-2022,Cloudy,Medium,Snack,motorcycle,1,Metropolitian,44,16.57522844648898,5,39
13.066762,80.251865,13.096762,80.281865,17:45:00,18:00:00,11-03-2022,Cloudy,Medium,Meal,scooter,1,Metropolitian,15,4.647625792526802,15,0
30.89286,75.822199,30.91286,75.842199,11:40:00,11:55:00,11-02-2022,Sandstorms,High,Snack,motorcycle,0,Metropolitian,22,2.9278802628109992,15,7
23.359033,85.325347,23.439033,85.405347,20:00:00,20:15:00,02-04-2022,Sandstorms,Jam,Meal,motorcycle,2,Metropolitian,51,12.056968418188385,15,36
17.440827,78.393391,17.500827,78.453391,17:40:00,17:50:00,05-04-2022,Cloudy,Medium,Drinks,scooter,0,Metropolitian,16,9.203840392783976,10,6
23.233219,77.433571,23.303219,77.503571,20:10:00,20:15:00,14-02-2022,Stormy,Jam,Meal,scooter,1,Metropolitian,28,10.55450858978584,5,23
13.027018,80.254791,13.137018,80.364791,23:15:00,23:20:00,16-03-2022,Sunny,Low,Meal,motorcycle,1,Metropolitian,28,17.041284717657238,5,23
12.935662,77.61413,13.015662,77.69413,17:45:00,17:55:00,23-03-2022,Windy,Medium,Drinks,motorcycle,1,Metropolitian,32,12.396203377424794,10,22
21.17106,72.789292,21.24106,72.859292,20:15:00,20:20:00,25-03-2022,Stormy,Jam,Drinks,scooter,1,Metropolitian,40,10.625000785116184,5,35
21.173343,72.792731,21.253343,72.872731,17:50:00,18:05:00,18-03-2022,Sunny,Medium,Snack,scooter,0,Metropolitian,17,12.14258481147855,15,2
12.935662,77.61413,13.005662,77.68413,22:55:00,23:00:00,04-04-2022,Windy,Low,Drinks,scooter,0,Urban,12,10.846782182964,5,7
13.026286,80.275235,13.056286,80.305235,23:50:00,00:05:00,24-03-2022,Windy,Low,Buffet,scooter,1,Metropolitian,17,4.647989333607506,15,2
22.753839,75.897429,22.863838,76.007429,19:10:00,19:15:00,12-03-2022,Sunny,Jam,Drinks,electric_scooter,1,Metropolitian,18,16.611017637184716,5,13
19.1813,72.836191,19.2613,72.916191,21:35:00,21:45:00,16-03-2022,Windy,Jam,Drinks,motorcycle,1,Metropolitian,35,12.214161102936735,10,25
21.170096,72.789122,21.230096,72.849122,19:40:00,19:50:00,26-03-2022,Fog,Jam,Drinks,motorcycle,1,Metropolitian,32,9.107311298915976,10,22
12.972532,77.608179,13.082532,77.718179,22:35:00,22:50:00,29-03-2022,Windy,Low,Snack,motorcycle,1,Urban,26,17.043078203708387,15,11
22.32,73.17,22.4,73.25,21:50:00,22:00:00,18-03-2022,Windy,Jam,Snack,motorcycle,1,Urban,26,12.098573372267708,10,16
12.972161,77.596014,13.032161,77.656014,23:50:00,00:05:00,01-04-2022,Sunny,Low,Meal,electric_scooter,0,Metropolitian,13,9.296679247291038,15,0
22.744648,75.894377,22.784648,75.934377,15:35:00,15:50:00,03-03-2022,Fog,Medium,Meal,scooter,0,Urban,18,6.041281890704115,15,3
25.459775,81.834841,25.469775,81.844841,08:50:00,09:05:00,13-02-2022,Fog,Low,Snack,motorcycle,1,Metropolitian,17,1.4961919193824844,15,2
13.054347,80.257221,13.064347,80.267221,10:15:00,10:30:00,24-03-2022,Fog,Low,Meal,scooter,1,Metropolitian,19,1.5492757589011077,15,4
22.695207,75.866059,22.785207,75.956059,22:30:00,22:40:00,12-03-2022,Stormy,Low,Buffet,motorcycle,0,Metropolitian,13,13.593979183831362,10,3
22.722634,75.886959,22.802634,75.966959,18:00:00,18:15:00,02-04-2022,Stormy,Medium,Snack,scooter,1,Metropolitian,28,12.082643513756077,15,13
12.975377,77.696664,12.995377,77.716664,08:15:00,08:30:00,19-03-2022,Windy,Low,Snack,motorcycle,1,Metropolitian,13,3.0989931555416463,15,0
18.569156,73.774723,18.609156,73.814723,12:30:00,12:45:00,09-03-2022,Fog,High,Drinks,motorcycle,0,Urban,35,6.1177745597423066,15,20
17.431477,78.40035,17.511477,78.48035,18:55:00,19:05:00,12-03-2022,Sandstorms,Medium,Drinks,scooter,0,Metropolitian,28,12.271766441096052,10,18
13.02978,80.208812,13.13978,80.318812,17:40:00,17:50:00,18-03-2022,Stormy,Medium,Buffet,motorcycle,2,Metropolitian,38,17.041193611787897,10,28
26.469003,80.316344,26.509003,80.356344,14:45:00,14:55:00,11-02-2022,Sunny,High,Drinks,scooter,1,Metropolitian,14,5.961966901624224,10,4
26.921411,75.793604,26.931411,75.803604,10:55:00,11:00:00,24-03-2022,Fog,Low,Drinks,electric_scooter,0,Metropolitian,17,1.4880023638894084,5,12
19.065838,72.832658,19.115838,72.882658,18:30:00,18:35:00,03-04-2022,Cloudy,Medium,Drinks,scooter,0,Urban,17,7.636642780345835,5,12
10.994136,76.963303,11.084136,77.053303,22:20:00,22:25:00,25-03-2022,Windy,Low,Drinks,motorcycle,1,Urban,22,13.993853622293804,5,17
17.451976,78.385883,17.561976,78.495883,23:20:00,23:25:00,23-03-2022,Stormy,Low,Buffet,motorcycle,0,Metropolitian,23,16.872139881746353,5,18
13.02978,80.208812,13.07978,80.258812,21:45:00,21:50:00,17-03-2022,Cloudy,Jam,Meal,motorcycle,1,Metropolitian,30,7.746447000058103,5,25
26.766536,75.837333,26.776536,75.847333,08:40:00,08:55:00,13-03-2022,Stormy,Low,Meal,motorcycle,1,Urban,27,1.4888875145065654,15,12
11.006686,76.951736,11.046686,76.991736,13:15:00,13:30:00,01-03-2022,Sunny,High,Buffet,motorcycle,0,Metropolitian,21,6.219617510976561,15,6
11.008638,76.984311,11.078638,77.054311,17:20:00,17:25:00,04-03-2022,Fog,Medium,Meal,scooter,1,Metropolitian,44,10.88402836486565,5,39
12.970221,77.645396,13.010221,77.685396,15:50:00,16:00:00,17-03-2022,Stormy,Medium,Meal,motorcycle,1,Metropolitian,16,6.197928559983297,10,6
18.530963,73.828972,18.620963,73.918972,23:40:00,23:45:00,16-03-2022,Stormy,Low,Buffet,motorcycle,1,Metropolitian,21,13.765486375576511,5,16
12.939496,77.625999,13.029496,77.715999,23:45:00,23:55:00,31-03-2022,Sunny,Low,Snack,motorcycle,1,Urban,19,13.945492012958097,10,9
18.927584,72.832585,18.987584,72.892585,23:55:00,00:00:00,26-03-2022,Sunny,Low,Meal,scooter,1,Urban,16,9.167371856167897,5,11
18.543626,73.905101,18.633626,73.995101,18:50:00,18:55:00,04-04-2022,Windy,Medium,Buffet,scooter,0,Metropolitian,32,13.765011858760108,5,27
21.175975,72.795503,21.225975,72.845503,20:20:00,20:35:00,21-03-2022,Stormy,Jam,Drinks,motorcycle,1,Metropolitian,45,7.589405570129272,15,30
30.359722,78.067079,30.379722,78.087079,11:25:00,11:40:00,15-02-2022,Fog,High,Buffet,motorcycle,1,Metropolitian,21,2.934619343624772,15,6
15.585658,73.743606,15.655658,73.813606,19:20:00,19:30:00,14-02-2022,Fog,Jam,Snack,motorcycle,1,Metropolitian,47,10.78627518413563,10,37
22.310329,73.169083,22.350329,73.209083,12:40:00,12:50:00,07-03-2022,Windy,High,Meal,scooter,1,Urban,32,6.049869064943636,10,22
23.333017,85.3172,23.403017,85.3872,22:30:00,22:40:00,18-03-2022,Sunny,Low,Drinks,motorcycle,0,Metropolitian,24,10.55095467291128,10,14
22.727021,75.884167,22.757021,75.914167,19:50:00,19:55:00,26-03-2022,Sunny,Jam,Drinks,scooter,1,Metropolitian,22,4.53129961390224,5,17
26.90519,75.810753,26.93519,75.840753,17:20:00,17:25:00,03-04-2022,Sunny,Medium,Snack,electric_scooter,1,Metropolitian,22,4.464113950945344,5,17
12.334022,76.618203,12.394022,76.678203,19:50:00,19:55:00,03-03-2022,Cloudy,Jam,Snack,motorcycle,1,Metropolitian,26,9.307823950991349,5,21
12.914264,77.6784,13.044264,77.8084,17:40:00,17:55:00,20-03-2022,Fog,Medium,Snack,motorcycle,1,Metropolitian,27,20.143689599486173,15,12
21.173343,72.792731,21.253343,72.872731,20:10:00,20:25:00,25-03-2022,Sandstorms,Jam,Buffet,scooter,1,Metropolitian,36,12.14258481147855,15,21
22.569367,88.433187,22.679367,88.543187,22:30:00,22:40:00,18-02-2022,Windy,Low,Snack,motorcycle,0,Metropolitian,24,16.621193684943503,10,14
21.149669,72.772629,21.159669,72.782629,08:45:00,09:00:00,28-03-2022,Stormy,Low,Drinks,motorcycle,1,Urban,23,1.5180978782571646,15,8
22.310526,73.170937,22.370526,73.230937,20:45:00,20:55:00,05-04-2022,Stormy,Jam,Drinks,motorcycle,0,Metropolitian,27,9.07450346176405,10,17
19.065838,72.832658,19.075838,72.842658,12:00:00,12:05:00,01-04-2022,Sunny,High,Buffet,motorcycle,1,Urban,49,1.527413882635404,5,44
13.026286,80.275235,13.096286,80.345235,21:40:00,21:55:00,12-03-2022,Fog,Jam,Buffet,scooter,1,Metropolitian,40,10.844889295136392,15,25
26.471617,80.313564,26.601617,80.443564,20:55:00,21:10:00,18-02-2022,Stormy,Jam,Meal,scooter,1,Metropolitian,23,19.37288698915426,15,8
10.027014,76.308053,10.047014,76.328053,09:10:00,09:20:00,13-02-2022,Cloudy,Low,Meal,scooter,1,Metropolitian,12,3.114623347189395,10,2
12.972161,77.596014,13.102161,77.726014,20:00:00,20:15:00,27-03-2022,Fog,Jam,Snack,motorcycle,2,Metropolitian,46,20.141445016216554,15,31
12.3085,76.665808,12.3285,76.685808,09:00:00,09:05:00,01-04-2022,Stormy,Low,Drinks,electric_scooter,1,Metropolitian,20,3.1028662034398127,5,15
21.185047,72.80859,21.275047,72.89859,17:35:00,17:40:00,06-03-2022,Windy,Medium,Buffet,motorcycle,1,Metropolitian,26,13.659702783482013,5,21
26.482419,80.320939,26.532419,80.370939,20:45:00,20:50:00,17-02-2022,Cloudy,Jam,Meal,motorcycle,0,Urban,22,7.451937796345459,5,17
22.311844,73.165081,22.351844,73.205081,14:45:00,15:00:00,01-04-2022,Sunny,High,Buffet,electric_scooter,1,Metropolitian,17,6.0498393591498365,15,2
26.910262,75.783013,26.970262,75.843013,18:50:00,18:55:00,03-03-2022,Cloudy,Medium,Buffet,scooter,1,Metropolitian,17,8.927537676383597,5,12
11.001852,76.976268,11.011852,76.986268,09:55:00,10:00:00,07-03-2022,Sunny,Low,Drinks,scooter,0,Metropolitian,17,1.554954794511357,5,12
19.103249,72.846749,19.153249,72.896749,20:25:00,20:30:00,05-03-2022,Fog,Jam,Drinks,motorcycle,1,Urban,34,7.635843956559549,5,29
21.186884,72.793616,21.266884,72.873616,20:35:00,20:40:00,18-03-2022,Sandstorms,Jam,Drinks,motorcycle,1,Metropolitian,46,12.142076903171407,5,41
22.751857,75.866699,22.761857,75.876699,08:45:00,08:50:00,01-04-2022,Cloudy,Low,Meal,motorcycle,1,Urban,22,1.5103593182783837,5,17
23.264015,77.408236,23.374015,77.518236,23:50:00,23:55:00,16-02-2022,Sandstorms,Low,Snack,motorcycle,0,Metropolitian,17,16.582815155798535,5,12
18.56245,73.916619,18.63245,73.986619,21:40:00,21:50:00,02-04-2022,Cloudy,Jam,Meal,motorcycle,1,Metropolitian,43,10.705863314140748,10,33
18.51421,73.838429,18.64421,73.968429,20:10:00,20:25:00,06-03-2022,Cloudy,Jam,Meal,motorcycle,0,Metropolitian,51,19.88330310892448,15,36
11.025083,77.015393,11.055083,77.045393,21:55:00,22:00:00,30-03-2022,Stormy,Jam,Snack,electric_scooter,1,Metropolitian,27,4.664610877378366,5,22
22.695207,75.866059,22.755207,75.926059,20:30:00,20:45:00,21-03-2022,Fog,Jam,Meal,motorcycle,0,Metropolitian,28,9.063101192712567,15,13
23.214294,77.435361,23.274294,77.495361,17:55:00,18:05:00,15-02-2022,Sandstorms,Medium,Buffet,electric_scooter,1,Metropolitian,31,9.047450396329806,10,21
12.334022,76.618203,12.444022,76.728203,17:50:00,18:05:00,20-03-2022,Sunny,Medium,Buffet,motorcycle,1,Urban,30,17.063560974578667,15,15
12.933298,77.614293,13.013298,77.694293,18:30:00,18:35:00,06-03-2022,Stormy,Medium,Drinks,scooter,1,Metropolitian,21,12.396259636749216,5,16
11.026117,76.944652,11.066117,76.984652,13:20:00,13:25:00,28-03-2022,Fog,High,Meal,motorcycle,1,Urban,31,6.219419664894865,5,26
17.430448,78.418213,17.560448,78.548213,22:10:00,22:15:00,10-03-2022,Sunny,Low,Meal,motorcycle,0,Metropolitian,29,19.94039158436463,5,24
22.695207,75.866059,22.755207,75.926059,18:00:00,18:15:00,05-03-2022,Sunny,Medium,Buffet,scooter,1,Metropolitian,21,9.063101192712567,15,6
22.695207,75.866059,22.765207,75.936059,23:45:00,00:00:00,29-03-2022,Windy,Low,Meal,scooter,0,Metropolitian,12,10.573443732569276,15,0
19.091458,72.827808,19.221458,72.957808,19:45:00,20:00:00,29-03-2022,Windy,Jam,Meal,motorcycle,2,Metropolitian,51,19.8516232898003,15,36
12.321214,76.621094,12.381214,76.681094,19:15:00,19:30:00,21-03-2022,Sandstorms,Jam,Snack,electric_scooter,1,Metropolitian,12,9.308042124629791,15,0
19.055831,72.833984,19.105831,72.883984,21:00:00,21:15:00,15-03-2022,Sunny,Jam,Buffet,motorcycle,1,Metropolitian,23,7.636856216768236,15,8
12.325461,76.632278,12.395461,76.702278,17:20:00,17:35:00,20-03-2022,Windy,Medium,Buffet,scooter,1,Urban,26,10.859198634087068,15,11
27.165108,78.015053,27.205108,78.055053,16:25:00,16:40:00,17-02-2022,Cloudy,Medium,Meal,scooter,0,Metropolitian,17,5.9460591114294665,15,2
11.008638,76.984311,11.118638,77.094311,18:45:00,18:50:00,02-04-2022,Fog,Medium,Drinks,scooter,1,Metropolitian,32,17.10291141849602,5,27
17.450851,78.379347,17.580851,78.509347,18:25:00,18:40:00,20-03-2022,Stormy,Medium,Snack,scooter,1,Metropolitian,21,19.9393458783024,15,6
9.985697,76.281128,10.025697,76.321128,13:00:00,13:05:00,11-02-2022,Fog,High,Buffet,motorcycle,1,Metropolitian,27,6.229536970523035,5,22
17.430448,78.418213,17.490448,78.478213,22:15:00,22:30:00,01-03-2022,Windy,Low,Snack,motorcycle,1,Metropolitian,26,9.204085391850375,15,11
25.449659,81.839744,25.459659,81.849744,11:50:00,12:05:00,13-02-2022,Windy,High,Snack,motorcycle,0,Urban,15,1.4962473048222156,15,0
21.186608,72.794136,21.236608,72.844136,17:10:00,17:15:00,19-03-2022,Sandstorms,Medium,Meal,electric_scooter,0,Urban,29,7.589156442701956,5,24
17.428294,78.404423,17.538294,78.514423,22:30:00,22:40:00,10-03-2022,Fog,Low,Drinks,scooter,0,Metropolitian,31,16.87316634441488,10,21
17.410371,78.437225,17.520371,78.547225,20:00:00,20:05:00,29-03-2022,Windy,Jam,Snack,scooter,0,Metropolitian,44,16.8739423417276,5,39
26.90294,75.793007,26.91294,75.803007,08:15:00,08:30:00,03-04-2022,Sunny,Low,Buffet,motorcycle,0,Metropolitian,19,1.4881081439039618,15,4
26.90294,75.793007,27.03294,75.923007,21:55:00,22:10:00,18-03-2022,Fog,Jam,Drinks,motorcycle,2,Metropolitian,42,19.340932603768994,15,27
22.761226,75.887522,22.891226,76.017522,21:25:00,21:40:00,27-03-2022,Sandstorms,Jam,Snack,scooter,1,Metropolitian,30,19.63016893231906,15,15
12.304569,76.643622,12.344569,76.683622,16:00:00,16:15:00,05-04-2022,Cloudy,Medium,Drinks,motorcycle,0,Metropolitian,25,6.205663625980948,15,10
17.451976,78.385883,17.531976,78.465883,23:55:00,00:00:00,02-03-2022,Sunny,Low,Meal,scooter,0,Urban,15,12.271120715074574,5,10
12.949934,77.699386,13.039934,77.789386,17:25:00,17:40:00,06-04-2022,Cloudy,Medium,Snack,motorcycle,2,Metropolitian,40,13.945212240742842,15,25
21.175975,72.795503,21.285975,72.905503,19:35:00,19:40:00,27-03-2022,Fog,Jam,Snack,motorcycle,1,Metropolitian,35,16.695143788849723,5,30
12.334022,76.618203,12.364022,76.648203,18:15:00,18:20:00,28-03-2022,Cloudy,Medium,Buffet,scooter,1,Metropolitian,15,4.654039812210762,5,10
21.157729,72.768726,21.177729,72.788726,09:00:00,09:15:00,05-03-2022,Windy,Low,Snack,motorcycle,1,Urban,27,3.036073580509908,15,12
19.221315,72.862381,19.231315,72.872381,11:55:00,12:05:00,05-04-2022,Stormy,High,Meal,scooter,1,Metropolitian,31,1.5267486896810831,10,21
19.065838,72.832658,19.125838,72.892658,21:10:00,21:20:00,13-03-2022,Cloudy,Jam,Snack,motorcycle,0,Metropolitian,22,9.163843230910992,10,12
12.98041,77.640489,13.00041,77.660489,09:55:00,10:10:00,21-03-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,21,3.0989631816491823,15,6
22.311358,73.164798,22.441358,73.294798,21:20:00,21:30:00,27-03-2022,Windy,Jam,Meal,motorcycle,1,Metropolitian,35,19.659135828969667,10,25
21.157729,72.768726,21.217729,72.828726,19:25:00,19:30:00,19-03-2022,Stormy,Jam,Drinks,motorcycle,0,Metropolitian,47,9.107658825826476,5,42
21.186608,72.794136,21.276608,72.884136,18:25:00,18:40:00,04-04-2022,Sunny,Medium,Buffet,motorcycle,1,Metropolitian,18,13.659636883890228,15,3
12.284747,76.625861,12.414747,76.755861,23:20:00,23:30:00,02-04-2022,Cloudy,Low,Buffet,scooter,1,Metropolitian,32,20.16747676677057,10,22
18.533811,73.899315,18.583811,73.949315,23:20:00,23:35:00,03-04-2022,Sandstorms,Low,Buffet,motorcycle,1,Metropolitian,20,7.647849610814099,15,5
23.353783,85.326967,23.403783,85.376967,18:00:00,18:05:00,11-03-2022,Sandstorms,Medium,Drinks,motorcycle,1,Urban,28,7.536121972580799,5,23
12.906229,77.596791,12.946229,77.636791,13:55:00,14:05:00,05-03-2022,Sandstorms,High,Snack,scooter,1,Metropolitian,33,6.198689098998072,10,23
19.880256,75.323503,19.950256,75.393503,20:10:00,20:25:00,16-02-2022,Windy,Jam,Snack,electric_scooter,0,Urban,39,10.666198494582977,15,24
26.891191,75.802083,26.951191,75.862083,23:35:00,23:40:00,13-03-2022,Windy,Low,Snack,scooter,0,Urban,11,8.928193235547578,5,6
26.914142,75.805704,26.994142,75.885704,19:40:00,19:50:00,04-04-2022,Sandstorms,Jam,Snack,motorcycle,1,Metropolitian,15,11.902746728492795,10,5
18.56245,73.916619,18.69245,74.046619,20:25:00,20:30:00,25-03-2022,Windy,Jam,Drinks,motorcycle,1,Metropolitian,22,19.88068932355078,5,17
21.183434,72.814492,21.193434,72.824492,11:45:00,11:50:00,03-04-2022,Cloudy,High,Meal,motorcycle,1,Metropolitian,29,1.517939885817987,5,24
22.745536,75.893106,22.795536,75.943106,17:40:00,17:55:00,24-03-2022,Stormy,Medium,Drinks,motorcycle,1,Metropolitian,31,7.551455556046013,15,16
22.75004,75.902847,22.76004,75.912847,08:45:00,08:50:00,26-03-2022,Sandstorms,Low,Snack,motorcycle,0,Metropolitian,27,1.5103683709801028,5,22
19.055831,72.833984,19.135831,72.913984,23:20:00,23:35:00,08-03-2022,Fog,Low,Meal,motorcycle,0,Metropolitian,29,12.218457582301808,15,14
22.751857,75.866699,22.831857,75.946699,17:45:00,17:50:00,04-03-2022,Cloudy,Medium,Snack,motorcycle,1,Urban,29,12.081477812683922,5,24
30.899992,75.831338,31.009992,75.941338,22:40:00,22:50:00,14-02-2022,Sunny,Low,Meal,motorcycle,2,Metropolitian,33,16.09968975971823,10,23
13.027018,80.254791,13.137018,80.364791,21:20:00,21:30:00,02-03-2022,Stormy,Jam,Drinks,scooter,1,Metropolitian,26,17.041284717657238,10,16
